Universe,Decision 1,Value 1,Decision 2,Value 2,Decision 3,Value 3,Decision 4,Value 4,Decision 5,Value 5,Decision 6,Value 6,Decision 7,Value 7
Universe_513,death_outliers,2,damage_outliers,0,femininity_rating,fem_binary,damage_functional,ln,effect_type,femininity * damages + femininity * zpressure,year_interaction, + post1979:damages,model,log_linear
Universe_514,death_outliers,2,damage_outliers,0,femininity_rating,fem_binary,damage_functional,ln,effect_type,femininity * damages + femininity * zpressure,year_interaction, + post1979:damages,model,neg_binomial
Universe_515,death_outliers,2,damage_outliers,0,femininity_rating,fem_binary,damage_functional,ln,effect_type,femininity * damages + femininity * zpressure,year_interaction, + year:damages,model,log_linear
Universe_516,death_outliers,2,damage_outliers,0,femininity_rating,fem_binary,damage_functional,ln,effect_type,femininity * damages + femininity * zpressure,year_interaction, + year:damages,model,neg_binomial
Universe_517,death_outliers,2,damage_outliers,0,femininity_rating,fem_binary,damage_functional,ln,effect_type,femininity * damages + femininity * zwind,year_interaction,,model,log_linear
Universe_518,death_outliers,2,damage_outliers,0,femininity_rating,fem_binary,damage_functional,ln,effect_type,femininity * damages + femininity * zwind,year_interaction,,model,neg_binomial
Universe_519,death_outliers,2,damage_outliers,0,femininity_rating,fem_binary,damage_functional,ln,effect_type,femininity * damages + femininity * zwind,year_interaction, + post1979:damages,model,log_linear
Universe_520,death_outliers,2,damage_outliers,0,femininity_rating,fem_binary,damage_functional,ln,effect_type,femininity * damages + femininity * zwind,year_interaction, + post1979:damages,model,neg_binomial
Universe_521,death_outliers,2,damage_outliers,0,femininity_rating,fem_binary,damage_functional,ln,effect_type,femininity * damages + femininity * zwind,year_interaction, + year:damages,model,log_linear
Universe_522,death_outliers,2,damage_outliers,0,femininity_rating,fem_binary,damage_functional,ln,effect_type,femininity * damages + femininity * zwind,year_interaction, + year:damages,model,neg_binomial
Universe_523,death_outliers,2,damage_outliers,0,femininity_rating,fem_binary,damage_functional,ln,effect_type,femininity * damages + femininity * zcat,year_interaction,,model,log_linear
Universe_524,death_outliers,2,damage_outliers,0,femininity_rating,fem_binary,damage_functional,ln,effect_type,femininity * damages + femininity * zcat,year_interaction,,model,neg_binomial
Universe_525,death_outliers,2,damage_outliers,0,femininity_rating,fem_binary,damage_functional,ln,effect_type,femininity * damages + femininity * zcat,year_interaction, + post1979:damages,model,log_linear
Universe_526,death_outliers,2,damage_outliers,0,femininity_rating,fem_binary,damage_functional,ln,effect_type,femininity * damages + femininity * zcat,year_interaction, + post1979:damages,model,neg_binomial
Universe_527,death_outliers,2,damage_outliers,0,femininity_rating,fem_binary,damage_functional,ln,effect_type,femininity * damages + femininity * zcat,year_interaction, + year:damages,model,log_linear
Universe_528,death_outliers,2,damage_outliers,0,femininity_rating,fem_binary,damage_functional,ln,effect_type,femininity * damages + femininity * zcat,year_interaction, + year:damages,model,neg_binomial
Universe_529,death_outliers,2,damage_outliers,0,femininity_rating,fem_binary,damage_functional,ln,effect_type,femininity * damages + femininity * z3,year_interaction,,model,log_linear
Universe_530,death_outliers,2,damage_outliers,0,femininity_rating,fem_binary,damage_functional,ln,effect_type,femininity * damages + femininity * z3,year_interaction,,model,neg_binomial
Universe_531,death_outliers,2,damage_outliers,0,femininity_rating,fem_binary,damage_functional,ln,effect_type,femininity * damages + femininity * z3,year_interaction, + post1979:damages,model,log_linear
Universe_532,death_outliers,2,damage_outliers,0,femininity_rating,fem_binary,damage_functional,ln,effect_type,femininity * damages + femininity * z3,year_interaction, + post1979:damages,model,neg_binomial
Universe_533,death_outliers,2,damage_outliers,0,femininity_rating,fem_binary,damage_functional,ln,effect_type,femininity * damages + femininity * z3,year_interaction, + year:damages,model,log_linear
Universe_534,death_outliers,2,damage_outliers,0,femininity_rating,fem_binary,damage_functional,ln,effect_type,femininity * damages + femininity * z3,year_interaction, + year:damages,model,neg_binomial
Universe_535,death_outliers,2,damage_outliers,0,femininity_rating,fem_binary,damage_functional,ln,effect_type,femininity + damages + z3,year_interaction,,model,log_linear
Universe_536,death_outliers,2,damage_outliers,0,femininity_rating,fem_binary,damage_functional,ln,effect_type,femininity + damages + z3,year_interaction,,model,neg_binomial
Universe_537,death_outliers,2,damage_outliers,0,femininity_rating,fem_binary,damage_functional,ln,effect_type,femininity + damages + z3,year_interaction, + post1979:damages,model,log_linear
Universe_538,death_outliers,2,damage_outliers,0,femininity_rating,fem_binary,damage_functional,ln,effect_type,femininity + damages + z3,year_interaction, + post1979:damages,model,neg_binomial
Universe_539,death_outliers,2,damage_outliers,0,femininity_rating,fem_binary,damage_functional,ln,effect_type,femininity + damages + z3,year_interaction, + year:damages,model,log_linear
Universe_540,death_outliers,2,damage_outliers,0,femininity_rating,fem_binary,damage_functional,ln,effect_type,femininity + damages + z3,year_interaction, + year:damages,model,neg_binomial
Universe_541,death_outliers,2,damage_outliers,0,femininity_rating,fem_binary,damage_functional,linear,effect_type,femininity * damages,year_interaction,,model,log_linear
Universe_542,death_outliers,2,damage_outliers,0,femininity_rating,fem_binary,damage_functional,linear,effect_type,femininity * damages,year_interaction,,model,neg_binomial
Universe_543,death_outliers,2,damage_outliers,0,femininity_rating,fem_binary,damage_functional,linear,effect_type,femininity * damages,year_interaction, + post1979:damages,model,log_linear
Universe_544,death_outliers,2,damage_outliers,0,femininity_rating,fem_binary,damage_functional,linear,effect_type,femininity * damages,year_interaction, + post1979:damages,model,neg_binomial
Universe_545,death_outliers,2,damage_outliers,0,femininity_rating,fem_binary,damage_functional,linear,effect_type,femininity * damages,year_interaction, + year:damages,model,log_linear
Universe_546,death_outliers,2,damage_outliers,0,femininity_rating,fem_binary,damage_functional,linear,effect_type,femininity * damages,year_interaction, + year:damages,model,neg_binomial
Universe_547,death_outliers,2,damage_outliers,0,femininity_rating,fem_binary,damage_functional,linear,effect_type,femininity * damages + femininity * zpressure,year_interaction,,model,log_linear
Universe_548,death_outliers,2,damage_outliers,0,femininity_rating,fem_binary,damage_functional,linear,effect_type,femininity * damages + femininity * zpressure,year_interaction,,model,neg_binomial
Universe_549,death_outliers,2,damage_outliers,0,femininity_rating,fem_binary,damage_functional,linear,effect_type,femininity * damages + femininity * zpressure,year_interaction, + post1979:damages,model,log_linear
Universe_550,death_outliers,2,damage_outliers,0,femininity_rating,fem_binary,damage_functional,linear,effect_type,femininity * damages + femininity * zpressure,year_interaction, + post1979:damages,model,neg_binomial
Universe_551,death_outliers,2,damage_outliers,0,femininity_rating,fem_binary,damage_functional,linear,effect_type,femininity * damages + femininity * zpressure,year_interaction, + year:damages,model,log_linear
Universe_552,death_outliers,2,damage_outliers,0,femininity_rating,fem_binary,damage_functional,linear,effect_type,femininity * damages + femininity * zpressure,year_interaction, + year:damages,model,neg_binomial
Universe_553,death_outliers,2,damage_outliers,0,femininity_rating,fem_binary,damage_functional,linear,effect_type,femininity * damages + femininity * zwind,year_interaction,,model,log_linear
Universe_554,death_outliers,2,damage_outliers,0,femininity_rating,fem_binary,damage_functional,linear,effect_type,femininity * damages + femininity * zwind,year_interaction,,model,neg_binomial
Universe_555,death_outliers,2,damage_outliers,0,femininity_rating,fem_binary,damage_functional,linear,effect_type,femininity * damages + femininity * zwind,year_interaction, + post1979:damages,model,log_linear
Universe_556,death_outliers,2,damage_outliers,0,femininity_rating,fem_binary,damage_functional,linear,effect_type,femininity * damages + femininity * zwind,year_interaction, + post1979:damages,model,neg_binomial
Universe_557,death_outliers,2,damage_outliers,0,femininity_rating,fem_binary,damage_functional,linear,effect_type,femininity * damages + femininity * zwind,year_interaction, + year:damages,model,log_linear
Universe_558,death_outliers,2,damage_outliers,0,femininity_rating,fem_binary,damage_functional,linear,effect_type,femininity * damages + femininity * zwind,year_interaction, + year:damages,model,neg_binomial
Universe_559,death_outliers,2,damage_outliers,0,femininity_rating,fem_binary,damage_functional,linear,effect_type,femininity * damages + femininity * zcat,year_interaction,,model,log_linear
Universe_560,death_outliers,2,damage_outliers,0,femininity_rating,fem_binary,damage_functional,linear,effect_type,femininity * damages + femininity * zcat,year_interaction,,model,neg_binomial
Universe_561,death_outliers,2,damage_outliers,0,femininity_rating,fem_binary,damage_functional,linear,effect_type,femininity * damages + femininity * zcat,year_interaction, + post1979:damages,model,log_linear
Universe_562,death_outliers,2,damage_outliers,0,femininity_rating,fem_binary,damage_functional,linear,effect_type,femininity * damages + femininity * zcat,year_interaction, + post1979:damages,model,neg_binomial
Universe_563,death_outliers,2,damage_outliers,0,femininity_rating,fem_binary,damage_functional,linear,effect_type,femininity * damages + femininity * zcat,year_interaction, + year:damages,model,log_linear
Universe_564,death_outliers,2,damage_outliers,0,femininity_rating,fem_binary,damage_functional,linear,effect_type,femininity * damages + femininity * zcat,year_interaction, + year:damages,model,neg_binomial
Universe_565,death_outliers,2,damage_outliers,0,femininity_rating,fem_binary,damage_functional,linear,effect_type,femininity * damages + femininity * z3,year_interaction,,model,log_linear
Universe_566,death_outliers,2,damage_outliers,0,femininity_rating,fem_binary,damage_functional,linear,effect_type,femininity * damages + femininity * z3,year_interaction,,model,neg_binomial
Universe_567,death_outliers,2,damage_outliers,0,femininity_rating,fem_binary,damage_functional,linear,effect_type,femininity * damages + femininity * z3,year_interaction, + post1979:damages,model,log_linear
Universe_568,death_outliers,2,damage_outliers,0,femininity_rating,fem_binary,damage_functional,linear,effect_type,femininity * damages + femininity * z3,year_interaction, + post1979:damages,model,neg_binomial
Universe_569,death_outliers,2,damage_outliers,0,femininity_rating,fem_binary,damage_functional,linear,effect_type,femininity * damages + femininity * z3,year_interaction, + year:damages,model,log_linear
Universe_570,death_outliers,2,damage_outliers,0,femininity_rating,fem_binary,damage_functional,linear,effect_type,femininity * damages + femininity * z3,year_interaction, + year:damages,model,neg_binomial
Universe_571,death_outliers,2,damage_outliers,0,femininity_rating,fem_binary,damage_functional,linear,effect_type,femininity + damages + z3,year_interaction,,model,log_linear
Universe_572,death_outliers,2,damage_outliers,0,femininity_rating,fem_binary,damage_functional,linear,effect_type,femininity + damages + z3,year_interaction,,model,neg_binomial
Universe_573,death_outliers,2,damage_outliers,0,femininity_rating,fem_binary,damage_functional,linear,effect_type,femininity + damages + z3,year_interaction, + post1979:damages,model,log_linear
